created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2019-11-07 01:31:15 UTC,56,28.96000,68.64258,101328.23438,,,,
2019-11-07 01:31:36 UTC,57,28.94000,68.73145,101329.25000,,,,
2019-11-07 01:31:56 UTC,58,28.96000,68.76855,101330.28125,,,,
2019-11-07 01:32:17 UTC,59,29.00000,68.70703,101327.62500,,,,
2019-11-07 01:32:38 UTC,60,29.01000,68.68555,101324.88281,,,,
2019-11-07 01:32:59 UTC,61,29.05000,68.66797,101327.82812,,,,
2019-11-07 01:33:19 UTC,62,29.05000,68.69043,101325.87500,,,,
2019-11-07 01:33:40 UTC,63,29.06000,68.69238,101324.52344,,,,
2019-11-07 01:34:01 UTC,64,29.06000,68.66895,101333.42969,,,,
2019-11-07 01:34:21 UTC,65,29.08000,68.66016,101333.76562,,,,
2019-11-07 01:34:42 UTC,66,29.06000,68.63477,101330.45312,,,,
2019-11-07 01:35:03 UTC,67,29.10000,68.63965,101332.56250,,,,
2019-11-07 01:35:23 UTC,68,29.11000,68.59570,101322.46875,,,,
2019-11-07 01:35:44 UTC,69,29.12000,68.56250,101325.82812,,,,
2019-11-07 01:36:05 UTC,70,29.16000,68.46582,101321.56250,,,,
2019-11-07 01:36:25 UTC,71,29.17000,68.43262,101335.47656,,,,
2019-11-07 01:36:46 UTC,72,29.19000,68.41113,101324.84375,,,,
2019-11-07 01:37:07 UTC,73,29.16000,68.38574,101336.32812,,,,
2019-11-07 01:37:27 UTC,74,29.13000,68.40430,101332.61719,,,,
2019-11-07 01:37:48 UTC,75,29.09000,68.51270,101328.40625,,,,
2019-11-07 01:38:08 UTC,76,29.09000,68.52441,101321.86719,,,,
2019-11-07 01:38:29 UTC,77,29.10000,68.50391,101327.55469,,,,
2019-11-07 01:38:50 UTC,78,29.08000,68.54590,101326.86719,,,,
2019-11-07 01:39:11 UTC,79,29.04000,68.62012,101321.71875,,,,
2019-11-07 01:39:31 UTC,80,29.02000,68.70898,101319.45312,,,,
2019-11-07 01:39:52 UTC,81,29.01000,68.75391,101325.56250,,,,
2019-11-07 01:40:13 UTC,82,29.02000,68.76562,101317.42187,,,,
2019-11-07 01:40:33 UTC,83,29.04000,68.72266,101315.56250,,,,
2019-11-07 01:40:54 UTC,84,29.04000,68.75781,101319.00000,,,,
2019-11-07 01:41:15 UTC,85,29.02000,68.80176,101327.85156,,,,
2019-11-07 01:41:36 UTC,86,28.94000,68.99512,101339.88281,,,,
2019-11-07 01:41:56 UTC,87,28.90000,69.16211,101329.46875,,,,
2019-11-07 01:42:17 UTC,88,28.88000,69.23926,101322.59375,,,,
2019-11-07 01:42:38 UTC,89,28.85000,69.38379,101322.79687,,,,
2019-11-07 01:42:58 UTC,90,28.84000,69.48535,101326.04687,,,,
2019-11-07 01:43:19 UTC,91,28.85000,69.52148,101325.67187,,,,
2019-11-07 01:43:40 UTC,92,28.80000,69.66309,101320.80469,,,,
2019-11-07 01:44:01 UTC,93,28.78000,69.72754,101317.40625,,,,
2019-11-07 01:44:21 UTC,94,28.81000,69.76758,101321.53906,,,,
2019-11-07 01:44:42 UTC,95,28.80000,69.84570,101318.00000,,,,
2019-11-07 01:45:03 UTC,96,28.79000,69.91406,101322.50000,,,,
2019-11-07 01:45:23 UTC,97,28.84000,69.78320,101318.63281,,,,
2019-11-07 01:45:44 UTC,98,28.90000,69.67773,101320.56250,,,,
2019-11-07 01:46:05 UTC,99,28.91000,69.66895,101315.39844,,,,
2019-11-07 01:46:25 UTC,100,28.93000,69.61523,101317.07812,,,,
2019-11-07 01:46:46 UTC,101,28.92000,69.64551,101313.67188,,,,
2019-11-07 01:47:07 UTC,102,28.88000,69.77930,101312.67969,,,,
2019-11-07 01:47:27 UTC,103,28.87000,69.89160,101309.82813,,,,
2019-11-07 01:47:48 UTC,104,28.87000,69.93848,101313.56250,,,,
2019-11-07 01:48:09 UTC,105,28.88000,69.95020,101317.17188,,,,
2019-11-07 01:48:30 UTC,106,28.86000,70.07324,101318.04687,,,,
2019-11-07 01:48:50 UTC,107,28.88000,70.04199,101315.30469,,,,
2019-11-07 01:49:11 UTC,108,28.88000,70.06445,101320.39063,,,,
2019-11-07 01:49:32 UTC,109,28.88000,70.07813,101316.57812,,,,
2019-11-07 01:49:52 UTC,110,28.89000,70.05566,101310.81250,,,,
2019-11-07 01:50:13 UTC,111,28.90000,70.06934,101316.67187,,,,
2019-11-07 01:50:34 UTC,112,28.88000,70.18066,101310.46875,,,,
2019-11-07 01:50:54 UTC,113,28.90000,70.35547,101314.96875,,,,
2019-11-07 01:51:15 UTC,114,28.90000,70.44727,101319.29687,,,,
2019-11-07 01:51:36 UTC,115,28.89000,70.53711,101308.85938,,,,
2019-11-07 01:51:56 UTC,116,28.86000,70.63672,101316.94531,,,,
2019-11-07 01:52:17 UTC,117,28.87000,70.74023,101309.48438,,,,
2019-11-07 01:52:38 UTC,118,28.90000,70.75781,101309.37500,,,,
2019-11-07 01:52:59 UTC,119,28.87000,70.78809,101306.09375,,,,
2019-11-07 01:53:19 UTC,120,28.87000,70.82031,101313.04688,,,,
2019-11-07 01:53:40 UTC,121,28.85000,70.90918,101313.71875,,,,
2019-11-07 01:54:01 UTC,122,28.87000,70.87988,101319.49219,,,,
2019-11-07 01:54:21 UTC,123,28.91000,70.71289,101311.38281,,,,
2019-11-07 01:54:42 UTC,124,28.82000,70.85938,101315.95312,,,,
2019-11-07 01:55:03 UTC,125,28.79000,70.98145,101316.30469,,,,
2019-11-07 01:55:23 UTC,126,28.78000,71.04883,101318.50781,,,,
2019-11-07 01:55:44 UTC,127,28.80000,71.02832,101309.53125,,,,
2019-11-07 01:56:05 UTC,128,28.78000,71.04688,101309.09375,,,,
2019-11-07 01:56:25 UTC,129,28.81000,70.98437,101307.83594,,,,
2019-11-07 01:56:46 UTC,130,28.82000,70.89355,101310.94531,,,,
2019-11-07 01:57:07 UTC,131,28.83000,70.83691,101304.50000,,,,
2019-11-07 01:57:28 UTC,132,28.83000,70.81445,101304.07812,,,,
2019-11-07 01:57:48 UTC,133,28.82000,70.85938,101303.48437,,,,
2019-11-07 01:58:09 UTC,134,28.80000,70.88965,101304.85938,,,,
2019-11-07 01:58:30 UTC,135,28.78000,70.93359,101308.00000,,,,
2019-11-07 01:58:50 UTC,136,28.74000,71.04199,101298.51562,,,,
2019-11-07 01:59:11 UTC,137,28.73000,71.09766,101295.32812,,,,
2019-11-07 01:59:32 UTC,138,28.75000,71.06641,101300.73438,,,,
2019-11-07 01:59:52 UTC,139,28.75000,71.04297,101300.39063,,,,
2019-11-07 02:00:13 UTC,140,28.77000,71.03613,101301.12500,,,,
2019-11-07 02:00:34 UTC,141,28.76000,71.06738,101309.03906,,,,
2019-11-07 02:00:54 UTC,142,28.73000,71.05176,101303.46875,,,,
2019-11-07 02:01:15 UTC,143,28.68000,71.11328,101306.61719,,,,
2019-11-07 02:01:36 UTC,144,28.67000,71.21387,101304.60937,,,,
2019-11-07 02:01:56 UTC,145,28.66000,71.29395,101299.78125,,,,
2019-11-07 02:02:17 UTC,146,28.66000,71.28223,101300.20312,,,,
2019-11-07 02:02:38 UTC,147,28.66000,71.29199,101297.36719,,,,
2019-11-07 02:02:59 UTC,148,28.65000,71.30273,101299.31250,,,,
2019-11-07 02:03:19 UTC,149,28.65000,71.33691,101300.07812,,,,
2019-11-07 02:03:40 UTC,150,28.70000,71.28809,101298.14844,,,,
2019-11-07 02:04:01 UTC,151,28.67000,71.29492,101304.95312,,,,
2019-11-07 02:04:21 UTC,152,28.69000,71.37793,101297.46875,,,,
2019-11-07 02:04:42 UTC,153,28.74000,71.31641,101296.42969,,,,
2019-11-07 02:05:03 UTC,154,28.76000,71.25195,101295.64062,,,,
2019-11-07 02:05:23 UTC,155,28.80000,71.16504,101296.13281,,,,
2019-11-07 02:05:44 UTC,156,28.82000,71.08887,101296.70312,,,,
2019-11-07 02:06:05 UTC,157,28.82000,71.10059,101289.49219,,,,
2019-11-07 02:06:25 UTC,158,28.84000,71.11426,101288.73437,,,,
2019-11-07 02:06:46 UTC,159,28.82000,71.14648,101288.98438,,,,
2019-11-07 02:07:07 UTC,160,28.85000,71.12793,101285.90625,,,,
2019-11-07 02:07:28 UTC,161,28.83000,71.18066,101288.21875,,,,
2019-11-07 02:07:48 UTC,162,28.84000,71.17188,101285.34375,,,,
2019-11-07 02:08:09 UTC,163,28.82000,71.23633,101292.54688,,,,
2019-11-07 02:08:30 UTC,164,28.82000,71.27246,101282.96875,,,,
2019-11-07 02:08:50 UTC,165,28.84000,71.26367,101282.51562,,,,
2019-11-07 02:09:11 UTC,166,28.83000,71.28516,101290.68750,,,,
2019-11-07 02:09:32 UTC,167,28.86000,71.26758,101284.13281,,,,
2019-11-07 02:09:52 UTC,168,28.88000,71.16602,101278.50781,,,,
2019-11-07 02:10:13 UTC,169,28.91000,71.06738,101280.20312,,,,
2019-11-07 02:10:34 UTC,170,28.88000,71.11035,101290.03906,,,,
2019-11-07 02:10:54 UTC,171,28.87000,71.14160,101288.87500,,,,
2019-11-07 02:11:15 UTC,172,28.85000,71.22949,101279.89063,,,,
2019-11-07 02:11:36 UTC,173,28.83000,71.31934,101289.15625,,,,
2019-11-07 02:11:57 UTC,174,28.85000,71.29980,101277.76562,,,,
2019-11-07 02:12:17 UTC,175,28.85000,71.29980,101277.76562,,,,
2019-11-07 02:12:38 UTC,176,28.88000,71.32813,101278.67187,,,,
2019-11-07 02:12:59 UTC,177,28.92000,71.23047,101289.25000,,,,
2019-11-07 02:13:19 UTC,178,28.91000,71.14941,101283.00781,,,,
2019-11-07 02:13:40 UTC,179,28.93000,71.10547,101276.28125,,,,
2019-11-07 02:14:01 UTC,180,28.95000,71.05176,101283.54687,,,,
2019-11-07 02:14:21 UTC,181,28.92000,71.01270,101280.09375,,,,
2019-11-07 02:14:42 UTC,182,28.87000,71.04980,101272.42969,,,,
2019-11-07 02:15:03 UTC,183,28.89000,71.05273,101273.42187,,,,
2019-11-07 02:15:23 UTC,184,28.88000,71.03027,101277.32031,,,,
2019-11-07 02:15:44 UTC,185,28.88000,70.97168,101273.00000,,,,
2019-11-07 02:16:05 UTC,186,28.89000,70.96094,101266.81250,,,,
2019-11-07 02:16:25 UTC,187,28.87000,70.99316,101273.10938,,,,
2019-11-07 02:16:46 UTC,188,28.87000,70.95801,101269.80469,,,,
2019-11-07 02:17:07 UTC,189,28.85000,70.94434,101269.46094,,,,
2019-11-07 02:17:27 UTC,190,28.84000,71.03418,101267.87500,,,,
2019-11-07 02:17:48 UTC,191,28.83000,71.05566,101267.62500,,,,
2019-11-07 02:18:09 UTC,192,28.80000,71.09570,101272.30469,,,,
2019-11-07 02:18:30 UTC,193,28.82000,71.09863,101274.90625,,,,
2019-11-07 02:18:50 UTC,194,28.83000,71.08984,101279.23437,,,,
2019-11-07 02:19:11 UTC,195,28.82000,71.08887,101275.59375,,,,
2019-11-07 02:19:32 UTC,196,28.84000,71.02246,101275.50781,,,,
2019-11-07 02:19:52 UTC,197,28.83000,71.04395,101276.43750,,,,
2019-11-07 02:20:13 UTC,198,28.79000,71.14160,101274.42187,,,,
2019-11-07 02:20:34 UTC,199,28.79000,71.18750,101266.79687,,,,
2019-11-07 02:20:54 UTC,200,28.83000,71.11328,101273.64062,,,,
2019-11-07 02:21:15 UTC,201,28.85000,71.04688,101271.82812,,,,
2019-11-07 02:21:36 UTC,202,28.83000,71.05566,101271.94531,,,,
2019-11-07 02:21:56 UTC,203,28.84000,71.05762,101268.13281,,,,
2019-11-07 02:22:17 UTC,204,28.87000,71.00391,101269.71875,,,,
2019-11-07 02:22:38 UTC,205,28.87000,70.94727,101269.89063,,,,
2019-11-07 02:22:58 UTC,206,28.83000,70.91797,101270.07812,,,,
2019-11-07 02:23:19 UTC,207,28.84000,71.01172,101267.96875,,,,
2019-11-07 02:23:40 UTC,208,28.80000,71.05176,101267.05469,,,,
2019-11-07 02:24:01 UTC,209,28.80000,71.04004,101265.53125,,,,
2019-11-07 02:24:22 UTC,210,28.78000,71.10449,101263.65625,,,,
2019-11-07 02:24:42 UTC,211,28.79000,71.15332,101263.06250,,,,
2019-11-07 02:25:03 UTC,212,28.79000,71.12988,101258.57031,,,,
2019-11-07 02:25:24 UTC,213,28.80000,71.12988,101262.72656,,,,
2019-11-07 02:25:44 UTC,214,28.80000,71.13184,101266.12500,,,,
2019-11-07 02:26:05 UTC,215,28.78000,71.16309,101271.37500,,,,
2019-11-07 02:26:26 UTC,216,28.80000,71.20020,101263.66406,,,,
2019-11-07 02:26:47 UTC,217,28.83000,71.15918,101263.64062,,,,
2019-11-07 02:27:07 UTC,218,28.84000,71.06836,101261.43750,,,,
2019-11-07 02:27:28 UTC,219,28.85000,71.01270,101266.75000,,,,
2019-11-07 02:27:49 UTC,220,28.80000,71.04004,101256.62500,,,,
2019-11-07 02:28:09 UTC,221,28.78000,71.09277,101254.67187,,,,
2019-11-07 02:28:30 UTC,222,28.76000,71.14746,101255.96875,,,,
2019-11-07 02:28:51 UTC,223,28.76000,71.17188,101260.29688,,,,
2019-11-07 02:29:12 UTC,224,28.77000,71.16211,101254.50000,,,,
2019-11-07 02:29:32 UTC,225,28.77000,71.16016,101256.31250,,,,
2019-11-07 02:29:53 UTC,226,28.80000,71.12988,101256.28125,,,,
2019-11-07 02:30:14 UTC,227,28.82000,71.05469,101251.42188,,,,
2019-11-07 02:30:34 UTC,228,28.83000,71.04297,101246.00000,,,,
2019-11-07 02:30:55 UTC,229,28.84000,71.01172,101254.23437,,,,
2019-11-07 02:31:16 UTC,230,28.81000,70.99609,101258.96875,,,,
2019-11-07 02:31:37 UTC,231,28.77000,71.05762,101252.66406,,,,
2019-11-07 02:31:57 UTC,232,28.77000,71.08008,101262.41406,,,,
2019-11-07 02:32:18 UTC,233,28.79000,70.98145,101256.45313,,,,
2019-11-07 02:32:39 UTC,234,28.77000,70.95410,101249.53125,,,,
2019-11-07 02:32:59 UTC,235,28.75000,71.03125,101249.10156,,,,
2019-11-07 02:33:20 UTC,236,28.75000,70.97461,101265.88281,,,,
2019-11-07 02:33:41 UTC,237,28.70000,71.08203,101255.76563,,,,
2019-11-07 02:34:02 UTC,238,28.68000,71.07715,101245.32813,,,,
2019-11-07 02:34:22 UTC,239,28.68000,71.22656,101248.81250,,,,
2019-11-07 02:34:43 UTC,240,28.71000,71.17480,101248.73437,,,,
2019-11-07 02:35:04 UTC,241,28.73000,71.12207,101251.50000,,,,
2019-11-07 02:35:24 UTC,242,28.73000,71.05273,101252.01562,,,,
2019-11-07 02:35:45 UTC,243,28.74000,71.01855,101253.34375,,,,
2019-11-07 02:36:06 UTC,244,28.74000,70.93848,101251.55469,,,,
2019-11-07 02:36:26 UTC,245,28.69000,70.96582,101246.77344,,,,
2019-11-07 02:36:47 UTC,246,28.70000,71.03613,101250.17187,,,,
2019-11-07 02:37:08 UTC,247,28.72000,70.99316,101242.68750,,,,
2019-11-07 02:37:29 UTC,248,28.71000,70.98145,101247.93750,,,,
2019-11-07 02:37:49 UTC,249,28.75000,70.92871,101249.01562,,,,
2019-11-07 02:38:10 UTC,250,28.78000,70.82910,101252.71875,,,,
2019-11-07 02:38:31 UTC,251,28.79000,70.78613,101248.99219,,,,
2019-11-07 02:38:52 UTC,252,28.80000,70.71875,101247.81250,,,,
2019-11-07 02:39:12 UTC,253,28.82000,70.67480,101244.72656,,,,
2019-11-07 02:39:33 UTC,254,28.80000,70.67285,101242.46875,,,,
2019-11-07 02:39:54 UTC,255,28.81000,70.67480,101246.28125,,,,
2019-11-07 02:40:14 UTC,256,28.81000,70.67480,101247.01563,,,,
2019-11-07 02:40:35 UTC,257,28.78000,70.69336,101251.62500,,,,
2019-11-07 02:40:56 UTC,258,28.77000,70.72559,101252.96875,,,,
2019-11-07 02:41:17 UTC,259,28.78000,70.69141,101249.58594,,,,
2019-11-07 02:41:37 UTC,260,28.70000,70.77051,101243.89062,,,,
2019-11-07 02:41:58 UTC,261,28.71000,70.86523,101244.82812,,,,
2019-11-07 02:42:19 UTC,262,28.69000,70.86230,101242.36719,,,,
2019-11-07 02:42:39 UTC,263,28.72000,70.86621,101242.00000,,,,
2019-11-07 02:43:00 UTC,264,28.73000,70.84473,101243.53125,,,,
2019-11-07 02:43:21 UTC,265,28.78000,70.79492,101242.20312,,,,
2019-11-07 02:43:41 UTC,266,28.79000,70.68262,101243.73437,,,,
2019-11-07 02:44:02 UTC,267,28.80000,70.64844,101241.53125,,,,
2019-11-07 02:44:23 UTC,268,28.82000,70.62891,101235.74219,,,,
2019-11-07 02:44:44 UTC,269,28.84000,70.57520,101241.08594,,,,
2019-11-07 02:45:05 UTC,270,28.86000,70.53223,101242.57812,,,,
2019-11-07 02:45:26 UTC,271,28.85000,70.49609,101242.15625,,,,
2019-11-07 02:45:46 UTC,272,28.81000,70.54785,101241.35937,,,,
2019-11-07 02:46:07 UTC,273,28.80000,70.58008,101249.25000,,,,
2019-11-07 02:46:28 UTC,274,28.75000,70.66602,101251.30469,,,,
2019-11-07 02:46:49 UTC,275,28.74000,70.72070,101247.26562,,,,
2019-11-07 02:47:09 UTC,276,28.75000,70.73438,101241.81250,,,,
2019-11-07 02:47:30 UTC,277,28.77000,70.70117,101239.60937,,,,
2019-11-07 02:47:51 UTC,278,28.79000,70.66016,101245.60156,,,,
2019-11-07 02:48:11 UTC,279,28.75000,70.65430,101247.40625,,,,
2019-11-07 02:48:32 UTC,280,28.76000,70.71191,101236.81250,,,,
2019-11-07 02:48:53 UTC,281,28.77000,70.66699,101241.98438,,,,
2019-11-07 02:49:13 UTC,282,28.75000,70.67578,101241.21875,,,,
2019-11-07 02:49:34 UTC,283,28.73000,70.69629,101243.28125,,,,
2019-11-07 02:49:55 UTC,284,28.73000,70.75293,101252.76562,,,,
2019-11-07 02:50:16 UTC,285,28.72000,70.71777,101250.73437,,,,
2019-11-07 02:50:36 UTC,286,28.70000,70.69141,101242.20312,,,,
2019-11-07 02:50:57 UTC,287,28.71000,70.72754,101244.54687,,,,
2019-11-07 02:51:18 UTC,288,28.73000,70.68457,101247.17969,,,,
2019-11-07 02:51:38 UTC,289,28.74000,70.65137,101241.92187,,,,
2019-11-07 02:51:59 UTC,290,28.73000,70.61719,101245.73437,,,,
2019-11-07 02:52:20 UTC,291,28.69000,70.67773,101241.60156,,,,
2019-11-07 02:52:41 UTC,292,28.70000,70.69141,101238.13281,,,,
2019-11-07 02:53:01 UTC,293,28.70000,70.65723,101241.85937,,,,
2019-11-07 02:53:22 UTC,294,28.72000,70.62598,101245.98437,,,,
2019-11-07 02:53:43 UTC,295,28.75000,70.69922,101241.04687,,,,
2019-11-07 02:54:03 UTC,296,28.74000,70.65137,101239.60156,,,,
2019-11-07 02:54:24 UTC,297,28.76000,70.70020,101235.45312,,,,
2019-11-07 02:54:45 UTC,298,28.76000,70.74707,101239.01562,,,,
2019-11-07 02:55:06 UTC,299,28.76000,70.77051,101238.84375,,,,
2019-11-07 02:55:26 UTC,300,28.74000,70.80078,101235.70312,,,,
2019-11-07 02:55:47 UTC,301,28.75000,70.84961,101235.87500,,,,
2019-11-07 02:56:08 UTC,302,28.75000,70.87109,101237.57031,,,,
2019-11-07 02:56:28 UTC,303,28.77000,70.88477,101237.49219,,,,
2019-11-07 02:56:49 UTC,304,28.79000,70.87793,101236.10937,,,,
2019-11-07 02:57:10 UTC,305,28.76000,70.86230,101239.35156,,,,
2019-11-07 02:57:30 UTC,306,28.75000,70.87207,101240.62500,,,,
2019-11-07 02:57:51 UTC,307,28.76000,70.82812,101243.42187,,,,
2019-11-07 02:58:12 UTC,308,28.76000,70.83887,101250.37500,,,,
2019-11-07 02:58:32 UTC,309,28.76000,70.77051,101239.78125,,,,
2019-11-07 02:58:53 UTC,310,28.75000,70.73340,101238.50000,,,,
2019-11-07 02:59:14 UTC,311,28.75000,70.76758,101239.34375,,,,
2019-11-07 02:59:35 UTC,312,28.78000,70.76172,101238.73437,,,,
2019-11-07 02:59:55 UTC,313,28.76000,70.70117,101245.28906,,,,
2019-11-07 03:00:16 UTC,314,28.76000,70.70117,101242.82812,,,,
2019-11-07 03:00:37 UTC,315,28.76000,70.73438,101239.43750,,,,
2019-11-07 03:00:57 UTC,316,28.74000,70.76660,101237.85156,,,,
2019-11-07 03:01:18 UTC,317,28.75000,70.75586,101238.67187,,,,
2019-11-07 03:01:39 UTC,318,28.78000,70.70313,101239.23437,,,,
2019-11-07 03:02:00 UTC,319,28.75000,70.67773,101238.42187,,,,
2019-11-07 03:02:20 UTC,320,28.77000,70.64551,101238.73437,,,,
2019-11-07 03:02:41 UTC,321,28.77000,70.57520,101240.79687,,,,
2019-11-07 03:03:02 UTC,322,28.76000,70.59863,101242.82812,,,,
2019-11-07 03:03:22 UTC,323,28.79000,70.54590,101244.57812,,,,
2019-11-07 03:03:43 UTC,324,28.78000,70.53223,101246.28125,,,,
2019-11-07 03:04:04 UTC,325,28.77000,70.53125,101236.69531,,,,
2019-11-07 03:04:25 UTC,326,28.77000,70.54297,101248.90625,,,,
2019-11-07 03:04:45 UTC,327,28.80000,70.46484,101242.80469,,,,
2019-11-07 03:05:06 UTC,328,28.85000,70.51953,101239.95313,,,,
2019-11-07 03:05:27 UTC,329,28.88000,70.35352,101241.53906,,,,
2019-11-07 03:05:47 UTC,330,28.90000,70.26270,101240.68750,,,,
2019-11-07 03:06:08 UTC,331,28.91000,70.24121,101243.57813,,,,
2019-11-07 03:06:28 UTC,332,28.92000,70.16211,101238.03125,,,,
2019-11-07 03:06:49 UTC,333,28.92000,70.10449,101240.23438,,,,
2019-11-07 03:07:10 UTC,334,28.91000,70.09180,101238.48438,,,,
2019-11-07 03:07:30 UTC,335,28.87000,70.02930,101250.98437,,,,
2019-11-07 03:07:51 UTC,336,28.83000,70.06934,101244.47656,,,,
2019-11-07 03:08:11 UTC,337,28.79000,70.18945,101248.99219,,,,
2019-11-07 03:08:32 UTC,338,28.80000,70.24707,101242.71875,,,,
2019-11-07 03:08:53 UTC,339,28.79000,70.21289,101236.95312,,,,
2019-11-07 03:09:13 UTC,340,28.76000,70.18359,101237.74219,,,,
2019-11-07 03:09:34 UTC,341,28.76000,70.25391,101234.01562,,,,
2019-11-07 03:09:55 UTC,342,28.79000,70.20117,101235.93750,,,,
2019-11-07 03:10:15 UTC,343,28.81000,70.16992,101237.80469,,,,
2019-11-07 03:10:36 UTC,344,28.84000,70.10449,101235.06250,,,,
2019-11-07 03:10:57 UTC,345,28.85000,70.03711,101238.42187,,,,
2019-11-07 03:11:17 UTC,346,28.88000,69.97266,101242.89063,,,,
2019-11-07 03:11:38 UTC,347,28.80000,70.00586,101240.00781,,,,
2019-11-07 03:11:59 UTC,348,28.74000,70.10059,101243.67187,,,,
2019-11-07 03:12:19 UTC,349,28.71000,70.12109,101241.49219,,,,
2019-11-07 03:12:40 UTC,350,28.70000,70.12793,101245.92969,,,,
2019-11-07 03:13:01 UTC,351,28.71000,70.22266,101247.51562,,,,
2019-11-07 03:13:21 UTC,352,28.73000,70.16797,101246.83594,,,,
2019-11-07 03:13:42 UTC,353,28.72000,70.17871,101238.10937,,,,
2019-11-07 03:14:03 UTC,354,28.69000,70.09375,101238.81250,,,,
2019-11-07 03:14:23 UTC,355,28.69000,70.18555,101238.46875,,,,
2019-11-07 03:14:44 UTC,356,28.67000,70.18164,101237.90625,,,,
2019-11-07 03:15:05 UTC,357,28.68000,70.19531,101238.89063,,,,
